route_id,trip_id,stop_id,arrival_time,departure_time,shape_dist_traveled,stop_headsign,stop_name,stop_lat,stop_lon
16C,9599e590-909f-4401-a113-3529a4728429,BUS184,07:53:06,07:53:06,3121.19,to Purdue Campus University Hall,Grissom Hall on Grant St (at Shelter): BUS184,40.4265181974481,-86.9103069251959
16C,fc1cff94-034d-430c-a10f-91e979b85f32,BUS249,07:54:00,07:54:00,2516.92,to Purdue Airport,Discovery Parking Lot (at Shelter): BUS249,40.4194143664488,-86.9240948214588
16C,fc1cff94-034d-430c-a10f-91e979b85f32,BUS543SE,07:54:43,07:54:43,2696.65,to Purdue Airport,Gates Rd & Nimitz Dr (SE Corner): BUS543SE,40.4207538802026,-86.9232279055134
16C,9599e590-909f-4401-a113-3529a4728429,BUS295,07:55:00,07:55:00,3482.81,to Purdue Campus University Hall,Wang Hall on Northwestern (at Crosswalk): BUS295,40.4293452459183,-86.9117512948365
16C,9599e590-909f-4401-a113-3529a4728429,BUS530,07:56:02,07:56:02,3735.39,to Purdue Campus University Hall,Northwestern Ave & Stadium Ave (McDonalds): BUS530,40.431117,-86.913622
16C,9599e590-909f-4401-a113-3529a4728429,BUS105,07:56:41,07:56:41,3896.74,to Purdue Campus University Hall,Northwestern Ave & Evergreen St(SE Corner): BUS105,40.432242,-86.914828
16C,9599e590-909f-4401-a113-3529a4728429,BUS284,07:57:30,07:57:30,4095.29,to Purdue Campus University Hall,Northwestern Ave & Meridian St(SE Corner): BUS284,40.4340002199411,-86.9151375839196
16C,9599e590-909f-4401-a113-3529a4728429,BUS203,07:58:45,07:58:45,4400.4,to Purdue Campus University Hall,Northwestern Ave & Northridge Dr(SE Corner):BUS203,40.436737,-86.915429
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS146,08:00:00,08:00:00,0.0,to Purdue Campus University Hall,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,fc1cff94-034d-430c-a10f-91e979b85f32,BUS146,08:00:00,08:00:00,4000.05,to Purdue Airport,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,9599e590-909f-4401-a113-3529a4728429,BUS426,08:02:00,08:02:00,5190.98,to Purdue Campus University Hall,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS426,08:02:00,08:02:00,0.0,to Purdue Airport,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS213S,08:04:10,08:04:10,455.47,to Purdue Airport,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS440,08:04:30,08:04:30,1325.55,to Purdue Campus University Hall,Harrison St & Russell Dr (SW Corner): BUS440,40.4202740144893,-86.9197617125369
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS324,08:06:00,08:06:00,1763.91,to Purdue Campus University Hall,Lynn Hall on Harrison St: BUS324,40.420295,-86.91458
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS439,08:06:24,08:06:24,926.23,to Purdue Airport,Russell St & 4th St (NW Corner): BUS439,40.4283480709001,-86.9191991439452
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS804,08:07:28,08:07:28,1148.5,to Purdue Airport,Russell St & 2nd (NW Corner): BUS804,40.4263479523196,-86.9192270252577
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS294,08:09:04,08:09:04,2350.74,to Purdue Campus University Hall,Grant Street Station Apts (@ Shelter): BUS294,40.4195851803601,-86.9102195739364
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS899,08:10:06,08:10:06,1701.32,to Purdue Airport,Morgan & Jischke Dr (SW Corner): BUS899,40.4234215869559,-86.9217934859868
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS321,08:10:29,08:10:29,2621.94,to Purdue Campus University Hall,Grant St & Wood St (SE Corner): BUS320,40.4220254970804,-86.910270715372
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS154,08:11:08,08:11:08,2746.19,to Purdue Campus University Hall,Young Hall on Grant St (East): BUS154,40.4231436139921,-86.9102643947257
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS900,08:11:28,08:11:28,1986.19,to Purdue Airport,Discovery Learning Center:  BUS900,40.4208681994858,-86.9219094887933
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS543NE,08:12:01,08:12:01,2101.05,to Purdue Airport,Gates Rd & Nimitz Dr (NE Corner): BUS543NE,40.4209102569667,-86.9231100083404
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS184,08:13:06,08:13:06,3121.19,to Purdue Campus University Hall,Grissom Hall on Grant St (at Shelter): BUS184,40.4265181974481,-86.9103069251959
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS249,08:14:00,08:14:00,2516.92,to Purdue Airport,Discovery Parking Lot (at Shelter): BUS249,40.4194143664488,-86.9240948214588
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS543SE,08:14:43,08:14:43,2696.65,to Purdue Airport,Gates Rd & Nimitz Dr (SE Corner): BUS543SE,40.4207538802026,-86.9232279055134
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS295,08:15:00,08:15:00,3482.81,to Purdue Campus University Hall,Wang Hall on Northwestern (at Crosswalk): BUS295,40.4293452459183,-86.9117512948365
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS530,08:16:02,08:16:02,3735.39,to Purdue Campus University Hall,Northwestern Ave & Stadium Ave (McDonalds): BUS530,40.431117,-86.913622
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS105,08:16:41,08:16:41,3896.74,to Purdue Campus University Hall,Northwestern Ave & Evergreen St(SE Corner): BUS105,40.432242,-86.914828
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS284,08:17:30,08:17:30,4095.29,to Purdue Campus University Hall,Northwestern Ave & Meridian St(SE Corner): BUS284,40.4340002199411,-86.9151375839196
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS203,08:18:45,08:18:45,4400.4,to Purdue Campus University Hall,Northwestern Ave & Northridge Dr(SE Corner):BUS203,40.436737,-86.915429
16C,3b23f89d-c427-479c-b203-50b66e7dfdd4,BUS146,08:20:00,08:20:00,4000.05,to Purdue Airport,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS146,08:20:00,08:20:00,0.0,to Purdue Campus University Hall,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS426,08:22:00,08:22:00,0.0,to Purdue Airport,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,BUS426,08:22:00,08:22:00,5190.98,to Purdue Campus University Hall,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS213S,08:24:10,08:24:10,455.47,to Purdue Airport,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS440,08:24:30,08:24:30,1325.55,to Purdue Campus University Hall,Harrison St & Russell Dr (SW Corner): BUS440,40.4202740144893,-86.9197617125369
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS324,08:26:00,08:26:00,1763.91,to Purdue Campus University Hall,Lynn Hall on Harrison St: BUS324,40.420295,-86.91458
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS439,08:26:24,08:26:24,926.23,to Purdue Airport,Russell St & 4th St (NW Corner): BUS439,40.4283480709001,-86.9191991439452
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS804,08:27:28,08:27:28,1148.5,to Purdue Airport,Russell St & 2nd (NW Corner): BUS804,40.4263479523196,-86.9192270252577
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS294,08:29:04,08:29:04,2350.74,to Purdue Campus University Hall,Grant Street Station Apts (@ Shelter): BUS294,40.4195851803601,-86.9102195739364
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS899,08:30:06,08:30:06,1701.32,to Purdue Airport,Morgan & Jischke Dr (SW Corner): BUS899,40.4234215869559,-86.9217934859868
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS321,08:30:29,08:30:29,2621.94,to Purdue Campus University Hall,Grant St & Wood St (SE Corner): BUS320,40.4220254970804,-86.910270715372
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS154,08:31:08,08:31:08,2746.19,to Purdue Campus University Hall,Young Hall on Grant St (East): BUS154,40.4231436139921,-86.9102643947257
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS900,08:31:28,08:31:28,1986.19,to Purdue Airport,Discovery Learning Center:  BUS900,40.4208681994858,-86.9219094887933
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS543NE,08:32:01,08:32:01,2101.05,to Purdue Airport,Gates Rd & Nimitz Dr (NE Corner): BUS543NE,40.4209102569667,-86.9231100083404
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS184,08:33:06,08:33:06,3121.19,to Purdue Campus University Hall,Grissom Hall on Grant St (at Shelter): BUS184,40.4265181974481,-86.9103069251959
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS249,08:34:00,08:34:00,2516.92,to Purdue Airport,Discovery Parking Lot (at Shelter): BUS249,40.4194143664488,-86.9240948214588
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS543SE,08:34:43,08:34:43,2696.65,to Purdue Airport,Gates Rd & Nimitz Dr (SE Corner): BUS543SE,40.4207538802026,-86.9232279055134
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS295,08:35:00,08:35:00,3482.81,to Purdue Campus University Hall,Wang Hall on Northwestern (at Crosswalk): BUS295,40.4293452459183,-86.9117512948365
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS530,08:36:02,08:36:02,3735.39,to Purdue Campus University Hall,Northwestern Ave & Stadium Ave (McDonalds): BUS530,40.431117,-86.913622
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS105,08:36:41,08:36:41,3896.74,to Purdue Campus University Hall,Northwestern Ave & Evergreen St(SE Corner): BUS105,40.432242,-86.914828
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS284,08:37:30,08:37:30,4095.29,to Purdue Campus University Hall,Northwestern Ave & Meridian St(SE Corner): BUS284,40.4340002199411,-86.9151375839196
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS203,08:38:45,08:38:45,4400.4,to Purdue Campus University Hall,Northwestern Ave & Northridge Dr(SE Corner):BUS203,40.436737,-86.915429
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS146,08:40:00,08:40:00,0.0,to Purdue Campus University Hall,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,8d708e96-1f07-4b01-aefc-a47aa05acfee,BUS146,08:40:00,08:40:00,4000.05,to Purdue Airport,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,966d43ab-b7f1-463d-8252-91badeb81fff,BUS426,08:42:00,08:42:00,5190.98,to Purdue Campus University Hall,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS426,08:42:00,08:42:00,0.0,to Purdue Airport,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS213S,08:44:10,08:44:10,455.47,to Purdue Airport,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS440,08:44:30,08:44:30,1325.55,to Purdue Campus University Hall,Harrison St & Russell Dr (SW Corner): BUS440,40.4202740144893,-86.9197617125369
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS324,08:46:00,08:46:00,1763.91,to Purdue Campus University Hall,Lynn Hall on Harrison St: BUS324,40.420295,-86.91458
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS439,08:46:24,08:46:24,926.23,to Purdue Airport,Russell St & 4th St (NW Corner): BUS439,40.4283480709001,-86.9191991439452
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS804,08:47:28,08:47:28,1148.5,to Purdue Airport,Russell St & 2nd (NW Corner): BUS804,40.4263479523196,-86.9192270252577
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS294,08:49:04,08:49:04,2350.74,to Purdue Campus University Hall,Grant Street Station Apts (@ Shelter): BUS294,40.4195851803601,-86.9102195739364
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS899,08:50:06,08:50:06,1701.32,to Purdue Airport,Morgan & Jischke Dr (SW Corner): BUS899,40.4234215869559,-86.9217934859868
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS321,08:50:29,08:50:29,2621.94,to Purdue Campus University Hall,Grant St & Wood St (SE Corner): BUS320,40.4220254970804,-86.910270715372
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS154,08:51:08,08:51:08,2746.19,to Purdue Campus University Hall,Young Hall on Grant St (East): BUS154,40.4231436139921,-86.9102643947257
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS900,08:51:28,08:51:28,1986.19,to Purdue Airport,Discovery Learning Center:  BUS900,40.4208681994858,-86.9219094887933
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS543NE,08:52:01,08:52:01,2101.05,to Purdue Airport,Gates Rd & Nimitz Dr (NE Corner): BUS543NE,40.4209102569667,-86.9231100083404
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS184,08:53:06,08:53:06,3121.19,to Purdue Campus University Hall,Grissom Hall on Grant St (at Shelter): BUS184,40.4265181974481,-86.9103069251959
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS249,08:54:00,08:54:00,2516.92,to Purdue Airport,Discovery Parking Lot (at Shelter): BUS249,40.4194143664488,-86.9240948214588
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS543SE,08:54:43,08:54:43,2696.65,to Purdue Airport,Gates Rd & Nimitz Dr (SE Corner): BUS543SE,40.4207538802026,-86.9232279055134
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS295,08:55:00,08:55:00,3482.81,to Purdue Campus University Hall,Wang Hall on Northwestern (at Crosswalk): BUS295,40.4293452459183,-86.9117512948365
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS530,08:56:02,08:56:02,3735.39,to Purdue Campus University Hall,Northwestern Ave & Stadium Ave (McDonalds): BUS530,40.431117,-86.913622
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS105,08:56:41,08:56:41,3896.74,to Purdue Campus University Hall,Northwestern Ave & Evergreen St(SE Corner): BUS105,40.432242,-86.914828
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS284,08:57:30,08:57:30,4095.29,to Purdue Campus University Hall,Northwestern Ave & Meridian St(SE Corner): BUS284,40.4340002199411,-86.9151375839196
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS203,08:58:45,08:58:45,4400.4,to Purdue Campus University Hall,Northwestern Ave & Northridge Dr(SE Corner):BUS203,40.436737,-86.915429
16C,9e39ac3f-33e6-4d27-b63b-5eec5207a089,BUS146,09:00:00,09:00:00,4000.05,to Purdue Airport,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,7807d83a-f068-4f32-bb5e-6bf420507007,BUS146,09:00:00,09:00:00,0.0,to Purdue Campus University Hall,Aviation Technology Bldg: BUS146,40.4165685425144,-86.9298910754854
16C,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,BUS426,09:02:00,09:02:00,5190.98,to Purdue Campus University Hall,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,4234976e-7f74-4b9b-b9dd-b41c504b5aa3,BUS426,09:02:00,09:02:00,0.0,to Purdue Airport,Stadium Parking Lot on Victory Dr(@Shelter):BUS426,40.4359850547305,-86.9186553012523
16C,4234976e-7f74-4b9b-b9dd-b41c504b5aa3,BUS213S,09:04:10,09:04:10,455.47,to Purdue Airport,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
16C,7807d83a-f068-4f32-bb5e-6bf420507007,BUS440,09:04:30,09:04:30,1325.55,to Purdue Campus University Hall,Harrison St & Russell Dr (SW Corner): BUS440,40.4202740144893,-86.9197617125369
16C,7807d83a-f068-4f32-bb5e-6bf420507007,BUS324,09:06:00,09:06:00,1763.91,to Purdue Campus University Hall,Lynn Hall on Harrison St: BUS324,40.420295,-86.91458
16C,4234976e-7f74-4b9b-b9dd-b41c504b5aa3,BUS439,09:06:24,09:06:24,926.23,to Purdue Airport,Russell St & 4th St (NW Corner): BUS439,40.4283480709001,-86.9191991439452
16C,4234976e-7f74-4b9b-b9dd-b41c504b5aa3,BUS804,09:07:28,09:07:28,1148.5,to Purdue Airport,Russell St & 2nd (NW Corner): BUS804,40.4263479523196,-86.9192270252577
