route_id,trip_id,stop_id,arrival_time,departure_time,shape_dist_traveled,stop_headsign,stop_name,stop_lat,stop_lon
15C,291a79d4-5afc-4937-9a58-a25674e15640,BUS190,09:37:10,09:37:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,de51d16c-b138-48a4-947d-97c1c66f3842,BUS562N,09:37:39,09:37:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,291a79d4-5afc-4937-9a58-a25674e15640,BUS557,09:38:00,09:38:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,de51d16c-b138-48a4-947d-97c1c66f3842,BUS554E,09:38:59,09:38:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS490SE,09:39:02,09:39:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,291a79d4-5afc-4937-9a58-a25674e15640,BUS538,09:39:05,09:39:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS553,09:40:00,09:40:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,de51d16c-b138-48a4-947d-97c1c66f3842,BUS553,09:40:00,09:40:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS554W,09:40:25,09:40:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS562S,09:41:27,09:41:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,291a79d4-5afc-4937-9a58-a25674e15640,BUS271,09:42:00,09:42:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS271,09:42:00,09:42:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS413,09:42:02,09:42:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS472S,09:42:17,09:42:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS509SW,09:42:43,09:42:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS509SE,09:43:24,09:43:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS213S,09:43:34,09:43:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS472N,09:44:17,09:44:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS389,09:45:08,09:45:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS190,09:45:10,09:45:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS562N,09:45:39,09:45:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS557,09:46:00,09:46:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS554E,09:46:59,09:46:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS490SE,09:47:02,09:47:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS538,09:47:05,09:47:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS553,09:48:00,09:48:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,9a36303c-8803-4bf8-b5f1-512625a4eca2,BUS553,09:48:00,09:48:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS554W,09:48:25,09:48:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS562S,09:49:27,09:49:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS271,09:50:00,09:50:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,61a79679-1bf6-48ca-a34b-bd07a572d2e9,BUS271,09:50:00,09:50:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS413,09:50:02,09:50:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS472S,09:50:17,09:50:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS509SW,09:50:43,09:50:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS509SE,09:51:24,09:51:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS213S,09:51:34,09:51:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS472N,09:52:17,09:52:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS389,09:53:08,09:53:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS190,09:53:10,09:53:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS562N,09:53:39,09:53:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS557,09:54:00,09:54:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS554E,09:54:59,09:54:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS490SE,09:55:02,09:55:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS538,09:55:05,09:55:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,2fcda2a4-5b04-46bd-8458-65e18d3d6340,BUS553,09:56:00,09:56:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS553,09:56:00,09:56:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS554W,09:56:25,09:56:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS562S,09:57:27,09:57:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS271,09:58:00,09:58:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,327daef3-66cc-48ae-ba5a-bb78e9ce7989,BUS271,09:58:00,09:58:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS413,09:58:02,09:58:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS472S,09:58:17,09:58:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS509SW,09:58:43,09:58:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS509SE,09:59:24,09:59:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS213S,09:59:34,09:59:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS472N,10:00:17,10:00:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS389,10:01:08,10:01:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS190,10:01:10,10:01:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS562N,10:01:39,10:01:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS557,10:02:00,10:02:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS554E,10:02:59,10:02:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS490SE,10:03:02,10:03:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS538,10:03:05,10:03:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS553,10:04:00,10:04:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,1334e15f-c114-4e5f-9d41-0cc24854496f,BUS553,10:04:00,10:04:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS554W,10:04:25,10:04:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS562S,10:05:27,10:05:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS271,10:06:00,10:06:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,da8a6833-dbc3-4eb6-b645-5011e2fead65,BUS271,10:06:00,10:06:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS413,10:06:02,10:06:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS472S,10:06:17,10:06:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS509SW,10:06:43,10:06:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS509SE,10:07:24,10:07:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS213S,10:07:34,10:07:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS472N,10:08:17,10:08:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS389,10:09:08,10:09:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS190,10:09:10,10:09:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS562N,10:09:39,10:09:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS557,10:10:00,10:10:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS554E,10:10:59,10:10:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS490SE,10:11:02,10:11:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS538,10:11:05,10:11:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS553,10:12:00,10:12:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,1e53fd08-9476-4aff-ac4b-c28f25ad9f42,BUS553,10:12:00,10:12:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS554W,10:12:25,10:12:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS562S,10:13:27,10:13:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS271,10:14:00,10:14:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,3c50f498-73f2-4ed0-9d49-616250142222,BUS271,10:14:00,10:14:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS413,10:14:02,10:14:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS472S,10:14:17,10:14:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS509SW,10:14:43,10:14:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS509SE,10:15:24,10:15:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS213S,10:15:34,10:15:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS472N,10:16:17,10:16:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS389,10:17:08,10:17:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS190,10:17:10,10:17:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS562N,10:17:39,10:17:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS557,10:18:00,10:18:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS554E,10:18:59,10:18:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS490SE,10:19:02,10:19:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS538,10:19:05,10:19:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS553,10:20:00,10:20:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,b0851b8c-8f3c-48e7-9f67-dd3c7b721f4a,BUS553,10:20:00,10:20:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS554W,10:20:25,10:20:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS562S,10:21:27,10:21:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS271,10:22:00,10:22:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,b56fd096-e8c9-4102-89ce-450075696851,BUS271,10:22:00,10:22:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS413,10:22:02,10:22:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS472S,10:22:17,10:22:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS509SW,10:22:43,10:22:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS509SE,10:23:24,10:23:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS213S,10:23:34,10:23:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS472N,10:24:17,10:24:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS389,10:25:08,10:25:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS190,10:25:10,10:25:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS562N,10:25:39,10:25:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS557,10:26:00,10:26:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS554E,10:26:59,10:26:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS490SE,10:27:02,10:27:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS538,10:27:05,10:27:05,1985.58,to Campus and PMU,Electrical Engineering (at Shelter): BUS538,40.428627,-86.911277
15C,dc59315c-5996-4c5f-a851-28954d5d3a6c,BUS553,10:28:00,10:28:00,2653.46,to Tower Acres,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS553,10:28:00,10:28:00,0.0,to Campus and PMU,Circle Pines on David Ross Rd (NW Corner): BUS553,40.4353386423194,-86.9249517872901
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS554W,10:28:25,10:28:25,125.29,to Campus and PMU,Alpha Chi on David Ross Rd: BUS554W,40.4344240089908,-86.9257041469636
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS562S,10:29:27,10:29:27,420.39,to Campus and PMU,Theta Chi on Tower Dr: BUS562S,40.4331875105612,-86.9259388402664
15C,00d1238c-7c9c-46a6-bddc-9ffdb2d17e0f,BUS271,10:30:00,10:30:00,2648.53,to Campus and PMU,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,379620f1-d615-41ea-8495-de2f6e57afe3,BUS271,10:30:00,10:30:00,0.0,to Tower Acres,Purdue Memorial Union (PMU) on MD Blvd: BUS271,40.4241243257597,-86.9118599243081
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS413,10:30:02,10:30:02,1524.9,to Tower Acres,Ford Hall on Stadium Ave (North Side): BUS413,40.4315056427484,-86.9203287019515
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS472S,10:30:17,10:30:17,663.77,to Campus and PMU,Tower Dr & Hilltop Dr (SE Corner): BUS472S,40.4331915338749,-86.92314800162
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS509SW,10:30:43,10:30:43,790.18,to Campus and PMU,Tower Dr & Jischke Dr (SW Corner): BUS509SW,40.4329756160364,-86.9216929031427
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS509SE,10:31:24,10:31:24,1783.22,to Tower Acres,Jischke Dr & Tower Dr (SE Corner): BUS509SE,40.4328844209244,-86.9214300466436
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS213S,10:31:34,10:31:34,1032.5,to Campus and PMU,Steven Beering Dr & Tower Dr (SW of): BUS213S,40.432584,-86.919271
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS472N,10:32:17,10:32:17,1950.84,to Tower Acres,Tower Dr & Hilltop Dr (NE Corner): BUS472N,40.4332773645685,-86.9231989635944
15C,379620f1-d615-41ea-8495-de2f6e57afe3,BUS389,10:33:08,10:33:08,593.95,to Tower Acres,Beering Hall on University St (@Shelter): BUS389,40.4259026304426,-86.9166141400703
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS190,10:33:10,10:33:10,1499.02,to Campus and PMU,Armstrong Hall on Stadium Ave (@Shelter): BUS190,40.431280459838,-86.9153011986793
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS562N,10:33:39,10:33:39,2208.31,to Tower Acres,Theta Chi on Tower Dr: BUS562N,40.4332438369539,-86.9261467114774
15C,dacb2ed2-5cde-4153-8088-ef6400f2f707,BUS557,10:34:00,10:34:00,1736.1,to Campus and PMU,Physics Building: BUS557,40.430362,-86.913149
15C,05ba48d1-ad2b-404b-a87d-836d776a8f8b,BUS554E,10:34:59,10:34:59,2461.07,to Tower Acres,Alpha Chi on David Ross Rd: BUS554E,40.4343180617284,-86.9256786659764
15C,379620f1-d615-41ea-8495-de2f6e57afe3,BUS490SE,10:35:02,10:35:02,957.12,to Tower Acres,N University St & 5th St at PUSH: BUS490SE,40.429170902322,-86.916608775652
